,id,object_name,chain,object_type,address,number
285,106504,Чайхона №1,да,кафе,"город Москва, 1-я Тверская-Ямская улица, дом 7",144
286,127913,Фудзи-Ко,нет,кафе,"город Москва, 1-я Тверская-Ямская улица, дом 7",32
287,157659,МАГНОЛИЯ,да,кафетерий,"город Москва, 1-я Тверская-Ямская улица, дом 9",10
288,127916,Прайм,да,кафе,"город Москва, 1-я Тверская-Ямская улица, дом 8",40
289,129109,Тирольские пироги,да,кафе,"город Москва, 1-я Тверская-Ямская улица, дом 11",30
290,144091,КОФЕ С СОБОЙ,да,предприятие быстрого обслуживания,"город Москва, 1-я Тверская-Ямская улица, дом 13, строение 1",0
291,124578,Джаганнат,да,кафе,"город Москва, 1-я Тверская-Ямская улица, дом 13, строение 1",30
292,157978,АЛЁНКА,нет,кафе,"город Москва, 1-я Тверская-Ямская улица, дом 12",26
293,23384,ART PUB,нет,кафе,"город Москва, улица Госпитальный Вал, дом 22/2",90
294,25124,Шоколадница,да,кафе,"город Москва, улица Чаянова, дом 12",35
295,22943,Шёлковый путь,нет,ресторан,"город Москва, Кутузовский проспект, дом 71",90
296,82807,Ресторан «Молон лаве»,нет,ресторан,"город Москва, Большая Грузинская улица, дом 39",45
297,88212,Ресторан «Сайгон»,нет,ресторан,"город Москва, Большая Грузинская улица, дом 39",68
298,24240,Шоколадница,да,кафе,"город Москва, улица Грузинский Вал, дом 26, строение 1",68
299,154373,Фаршбургер,нет,кафе,"город Москва, улица Грузинский Вал, дом 26, строение 1",40
300,149906,Ресторан «Бургер Кинг»,нет,ресторан,"город Москва, улица Грузинский Вал, дом 28/45",60
301,24242,KFC,да,ресторан,"город Москва, улица Грузинский Вал, дом 28/45",40
302,21932,Кофе Хаус,да,кафе,"город Москва, Грузинский переулок, дом 4",48
303,24215,Кафе «Чайхана Айва»,нет,кафе,"город Москва, Грузинский переулок, дом 14",48
304,124334,"Выпечка, кофейня",нет,предприятие быстрого обслуживания,"город Москва, Гурьевский проезд, дом 25, корпус 1",0
305,155085,Пицца Помодоро,нет,предприятие быстрого обслуживания,"город Москва, Гурьевский проезд, дом 31, корпус 1",0
306,150446,Мохнатый шмель,нет,бар,"город Москва, Даев переулок, дом 2",36
307,153023,Кафе «Свежая выпечка»,нет,кафе,"город Москва, улица 26-ти Бакинских Комиссаров, дом 7, корпус 6",10
308,27591,СТОЛОВАЯ ШКОЛЫ 1254,нет,столовая,"город Москва, улица Девятая Рота, дом 14",160
309,29535,СТОЛОВАЯ-ДОГОТОВОЧНАЯ ПРИ ЛИЦЕЕ «РАЗУМ»,нет,столовая,"город Москва, проезд Дежнёва, дом 11, корпус 1",90
310,70535,Бильярдный клуб «Лига»,нет,бар,"город Москва, улица Мусы Джалиля, дом 4, корпус 6",50
311,24129,Дефакто,нет,кафе,"город Москва, улица Большая Лубянка, дом 26/17, строение 1",48
312,68338,Волконский,да,кафе,"город Москва, улица Большая Якиманка, дом 19",20
313,111819,MosKalyan,да,кафе,"город Москва, улица Большая Якиманка, дом 32",50
314,22640,Шоколадница,да,кафе,"город Москва, улица Большая Якиманка, дом 32",50
315,152060,French kiss,нет,кафетерий,"город Москва, улица Большая Якиманка, дом 32",4
316,26528,Панчо Вилья,нет,ресторан,"город Москва, улица Большая Якиманка, дом 52",150
317,69382,Харбин,нет,ресторан,"город Москва, улица Большая Якиманка, дом 54",80
