,UM_CODE,UM_NAMEF,global_id,UM_NAMES,UM_TRANS,UM_TYPE,UM_TM,UM_TE,UM_KLADR,Unnamed: 9
3410,046585,улица Лермонтова,58484532,ул. Лермонтова,ulicza Lermontova,001,737010,1111,77000003000001700,
3411,046590,Лесная улица,58484533,Лесная ул.,Lesnaya ulicza,001,737010,1111,77000003000007600,
3412,046595,улица Ломоносова,58484534,ул. Ломоносова,ulicza Lomonosova,001,737010,1111,77000003000008100,
3413,046600,Люблинская улица,58484535,Люблинская ул.,Lyublinskaya ulicza,001,737010,1111,77000003000008900,
3414,046605,Майская улица,58484536,Майская ул.,Majskaya ulicza,001,737010,1111,77000003000001800,
3415,046610,улица Маяковского,58484537,ул. Маяковского,ulicza Mayakovskogo,001,737010,1111,77000003000004800,
3416,046615,улица Мичурина,58484538,ул. Мичурина,ulicza Michurina,001,737010,1111,77000003000002900,
3417,046620,Молодёжная улица,58484539,Молодёжная ул.,Molodyozhnaya ulicza,001,737010,1111,77000003000009000,
3418,046625,Московская улица,58484540,Московская ул.,Moskovskaya ulicza,001,737010,1111,77000003000000700,
3419,046630,Московский переулок,58484541,Московский пер.,Moskovskij pereulok,002,737010,1111,77000003000000400,
3420,046635,улица Мостотреста,58484542,ул. Мостотреста,ulicza Mostotresta,001,737010,1111,77000003000004100,
3421,046640,Набережная улица,58484543,Набережная ул.,Naberezhnaya ulicza,001,737010,1111,77000003000000800,
3422,046645,Новая улица,58484544,Новая ул.,Novaya ulicza,001,737010,1111,77000003000004000,
3423,046650,Новостроевская улица,58484545,Новостроевская ул.,Novostroevskaya ulicza,001,737010,1111,77000003000003500,
3424,046655,Овражная улица,58484546,Овражная ул.,Ovrazhnaya ulicza,001,737010,1111,77000003000003200,
3425,046660,Октябрьская улица,58484547,Октябрьская ул.,Oktyabr`skaya ulicza,001,737010,1111,77000003000007900,
3426,046665,улица 40 лет Октября,58484548,ул. 40 лет Октября,ulicza Sorok let Oktyabrya,001,737010,1111,77000003000003100,
3427,046670,улица Орджоникидзе,58484549,ул. Орджоникидзе,ulicza Ordzhonikidze,001,737010,1111,77000003000000600,
3428,046675,Остафьевская улица,58484550,Остафьевская ул.,Ostaf`evskaya ulicza,001,737010,1111,77000003000000200,
3429,046680,Остафьевское шоссе,58484551,Остафьевское ш.,Ostaf`evskoe shosse,006,737010,1111,77000003000005900,
3430,046685,Парковая улица,58484552,Парковая ул.,Parkovaya ulicza,001,737010,1111,77000003000004500,
3431,046690,Партизанская улица,58484553,Партизанская ул.,Partizanskaya ulicza,001,737010,1111,77000003000007400,
3432,046695,Первомайская улица,58484554,Первомайская ул.,Pervomajskaya ulicza,001,737010,1111,77000003000010400,
3433,046700,Пионерская улица,58484555,Пионерская ул.,Pionerskaya ulicza,001,737010,1111,77000003000009300,
3434,046705,Подольская улица,58484556,Подольская ул.,Podol`skaya ulicza,001,737010,1111,77000003000007100,
3435,046710,Почтовая улица,58484557,Почтовая ул.,Pochtovaya ulicza,001,737010,1111,77000003000006300,
3436,046715,Пролетарская улица,58484558,Пролетарская ул.,Proletarskaya ulicza,001,737010,1111,77000003000005300,
3437,046720,Прудовая улица,58484559,Прудовая ул.,Prudovaya ulicza,001,737010,1111,77000003000009100,
3438,046725,Пушкинская улица,58484560,Пушкинская ул.,Pushkinskaya ulicza,001,737010,1111,77000003000006200,
3439,046730,Рабочая улица,58484561,Рабочая ул.,Rabochaya ulicza,001,737010,1111,77000003000004300,
3440,046735,Радужная улица,58484562,Радужная ул.,Raduzhnaya ulicza,001,737010,1111,77000003000002200,
3441,046740,Речная улица,58484563,Речная ул.,Rechnaya ulicza,001,737010,1111,77000003000006800,
3442,046745,Садовая улица,58484564,Садовая ул.,Sadovaya ulicza,001,737010,1111,77000003000003900,
3443,046750,Светлая улица,58484565,Светлая ул.,Svetlaya ulicza,001,737010,1111,77000003000005800,
3444,046755,Северная улица,58484566,Северная ул.,Severnaya ulicza,001,737010,1111,77000003000008500,
3445,046760,Симферопольская улица,58484567,Симферопольская ул.,Simferopol`skaya ulicza,001,737010,1111,77000003000007800,
3446,046770,Сиреневая улица,58484568,Сиреневая ул.,Sirenevaya ulicza,001,737010,1111,77000003000001200,
3447,046775,Советская улица,58484569,Советская ул.,Sovetskaya ulicza,001,737010,1111,77000003000005400,
3448,046780,Совхозная улица,58484570,Совхозная ул.,Sovxoznaya ulicza,001,737010,1111,77000003000012600,
3449,046785,Спортивная улица,58484571,Спортивная ул.,Sportivnaya ulicza,001,737010,1111,77000003000006500,
3450,046790,улица Стасова,58484572,ул. Стасова,ulicza Stasova,001,737010,1111,77000003000002700,
3451,046795,улица Стасовой,58484573,ул. Стасовой,ulicza Stasovoj,001,737010,1111,77000003000013100,
3452,046800,Сыровская улица,58484574,Сыровская ул.,Sy'rovskaya ulicza,001,737010,1111,77000003000011200,
3453,046805,Театральная улица,58484575,Театральная ул.,Teatral`naya ulicza,001,737010,1111,77000003000009400,
3454,046810,улица Тимирязева,58484576,ул. Тимирязева,ulicza Timiryazeva,001,737010,1111,77000003000008600,
3455,046815,улица Толбухина,58484577,ул. Толбухина,ulicza Tolbuxina,001,737010,1111,77000003000007000,
3456,046820,Трудовая улица,58484578,Трудовая ул.,Trudovaya ulicza,001,737010,1111,77000003000006000,
3457,046825,Флотская улица,58484579,Флотская ул.,Flotskaya ulicza,001,737010,1111,77000003000009800,
3458,046830,Цветочная улица,58484580,Цветочная ул.,Czvetochnaya ulicza,001,737010,1111,77000003000010300,
3459,046835,1-я Центральная улица,58484581,1-я Центральная ул.,Pervaya Czentral`naya ulicza,001,737010,1111,77000003000000300,
3460,046840,2-я Центральная улица,58484582,2-я Центральная ул.,Vtoraya Czentral`naya ulicza,001,737010,1111,77000003000000100,
3461,046845,улица Чайковского,58484583,ул. Чайковского,ulicza Chajkovskogo,001,737010,1111,77000003000009900,
3462,046850,улица Чапаева,58484584,ул. Чапаева,ulicza Chapaeva,001,737010,1111,77000003000011700,
3463,046855,улица Чкалова,58484585,ул. Чкалова,ulicza Chkalova,001,737010,1111,77000003000002300,
3464,046860,Школьная улица,58484586,Школьная ул.,Shkol`naya ulicza,001,737010,1111,77000003000011000,
3465,046865,Щербинский проезд,58484587,Щербинский пр.,Shherbinskij proezd,003,737010,1111,77000003000001100,
3466,046870,улица Энгельса,58484588,ул. Энгельса,ulicza E'ngel`sa,001,737010,1111,77000003000009700,
3467,046875,Юбилейная улица,58484589,Юбилейная ул.,Yubilejnaya ulicza,001,737010,1111,77000003000001300,
3468,046880,Южная улица,58484590,Южная ул.,Yuzhnaya ulicza,001,737010,1111,77000003000004200,
3469,046885,площадь Академика Верещагина,58484591,пл. Академика Верещагина,ploshhad` Akademika Vereshhagina,004,737000,1209,77000005000003300,
3470,046890,Академическая площадь,58484592,Академическая пл.,Akademicheskaya ploshhad`,004,737000,1209,77000005000002500,
3471,046895,Академическая улица,58484593,Академическая ул.,Akademicheskaya ulicza,001,737000,1209,77000005000000900,
3472,046900,Андреевская улица,58484594,Андреевская ул.,Andreevskaya ulicza,001,737000,1209,77000005000001400,
3473,046905,Берёзовая улица,58484595,Берёзовая ул.,Beryozovaya ulicza,001,737000,1209,77000005000007400,
3474,046910,Богородская улица,58484596,Богородская ул.,Bogorodskaya ulicza,001,737000,1209,77000005000006700,
3475,046915,1-й Богородский переулок,58484597,1-й Богородский пер.,Pervy'j Bogorodskij pereulok,002,737000,1209,77000005000001500,
3476,046920,2-й Богородский переулок,58484598,2-й Богородский пер.,Vtoroj Bogorodskij pereulok,002,737000,1209,77000005000001200,
3477,046925,3-й Богородский переулок,58484599,3-й Богородский пер.,Tretij Bogorodskij pereulok,002,737000,1209,77000005000008000,
3478,046930,4-й Богородский переулок,58484600,4-й Богородский пер.,Chetvyorty'j Bogorodskij pereulok,002,737000,1209,77000005000013200,
3479,046935,Весенняя улица,58484601,Весенняя ул.,Vesennyaya ulicza,001,737000,1209,77000005000005800,
3480,046940,Высотная улица,58484602,Высотная ул.,Vy'sotnaya ulicza,001,737000,1209,77000005000003700,
3481,046945,Городская улица,58484603,Городская ул.,Gorodskaya ulicza,001,737000,1209,77000005000008600,
3482,046950,Дальняя улица,58484604,Дальняя ул.,Dal`nyaya ulicza,001,737000,1209,77000005000005100,
3483,046955,Дачная улица,58484605,Дачная ул.,Dachnaya ulicza,001,737000,1209,77000005000006500,
3484,046960,Еловая улица,58484606,Еловая ул.,Elovaya ulicza,001,737000,1209,77000005000013100,
3485,046965,Заречная улица,58484607,Заречная ул.,Zarechnaya ulicza,001,737000,1209,77000005000005900,
3486,046970,Звёздная улица,58484608,Звёздная ул.,Zvyozdnaya ulicza,001,737000,1209,77000005000004100,
3487,046975,Зелёная улица,58484609,Зелёная ул.,Zelyonaya ulicza,001,737000,1209,77000005000004000,
3488,046980,Индустриальная улица,58484610,Индустриальная ул.,Industrial`naya ulicza,001,737000,1209,77000005000003600,
3489,046985,Институтская улица,58484611,Институтская ул.,Institutskaya ulicza,001,737000,1209,77000005000013000,
3490,046990,Июльская улица,58484612,Июльская ул.,Iyul`skaya ulicza,001,737000,1209,77000005000013300,
3491,047000,Комсомольская улица,58484613,Комсомольская ул.,Komsomol`skaya ulicza,001,737000,1209,77000005000006200,
3492,047005,Комсомольский проезд,58484614,Комсомольский пр.,Komsomol`skij proezd,003,737000,1209,77000005000012900,
3493,047010,Лагерная улица,58484615,Лагерная ул.,Lagernaya ulicza,001,737000,1209,77000005000000600,
3494,047015,Лагерный переулок,58484616,Лагерный пер.,Lagerny'j pereulok,002,737000,1209,77000005000002000,
3495,047020,Лесная улица,58484617,Лесная ул.,Lesnaya ulicza,001,737000,1209,77000005000005000,
3496,047025,Лесхозная улица,58484618,Лесхозная ул.,Lesxoznaya ulicza,001,737000,1209,77000005000008100,
3497,047030,Мирная улица,58484619,Мирная ул.,Mirnaya ulicza,001,737000,1209,77000005000003000,
3498,047035,1-я Мичуринская улица,58484620,1-я Мичуринская ул.,Pervaya Michurinskaya ulicza,001,737000,1209,77000005000002200,
3499,047040,2-я Мичуринская улица,58484621,2-я Мичуринская ул.,Vtoraya Michurinskaya ulicza,001,737000,1209,77000005000002800,
3500,047045,Молодёжная улица,58484622,Молодёжная ул.,Molodyozhnaya ulicza,001,737000,1209,77000005000003500,
3501,047050,Набережная улица,58484623,Набережная ул.,Naberezhnaya ulicza,001,737000,1209,77000005000007300,
3502,047055,Нагорная улица,58484624,Нагорная ул.,Nagornaya ulicza,001,737000,1209,77000005000003900,
3503,047060,Нижняя улица,58484625,Нижняя ул.,Nizhnyaya ulicza,001,737000,1209,77000005000005200,
